CIK,Reporting Type,Reporting Year,Counterparty,Notional Amount,Reference Entity/Obligation,Expiration Date,Appreciation/Depreciation,Upfront Payments Paid/Received,Buy/Sell Protection,Description,Fixed Rate
0001067442,N-CSRS,04,"Lehman Brothers, Inc.(a)",100,NaN,12/20/2008,(46,NaN,     Sell ,,3.000   
0001067442,N-CSRS,04,"Lehman Brothers, Inc.(a)",100,NaN,12/20/2008,138,NaN,NaN,,0.600   
0001067442,N-CSRS,04,CitiBank N.A.(a),100,NaN,12/20/2008,25,NaN,     Buy ,,(1.380)
0001067442,N-CSRS,04,"Lehman Brothers, Inc.(a)",100,NaN,12/20/2008,182,NaN,     Buy ,,3.900   
0001067442,N-CSRS,04,"Lehman Brothers, Inc.(a)",100,NaN,12/20/2008,(92,NaN,     Buy ,,(0.850)
0001067442,N-CSRS,04,CitiBank N.A.(a),300,NaN,12/20/2008,137,NaN,     Buy ,,(0.380)
0001067442,N-CSRS,04,UBS Warburg LLC(a),200,NaN,12/20/2008,869,NaN,     Buy ,,(1.040)
0001067442,N-CSRS,04,"Lehman Brothers, Inc.(a)",100,NaN,12/20/2008,(138,NaN,     Buy ,NaN,
0001067442,N-CSRS,04,"Lehman Brothers, Inc.(a)",100,NaN,12/20/2008,207,NaN,     Buy ,NaN,
0001067442,N-CSRS,04,Barclay s Bank PLC(a),100,NaN,12/20/2008,(885,NaN,     Buy ,NaN,
0001067442,N-CSRS,04,"Lehman Brothers, Inc.(a)",100,NaN,12/20/2008,(294,NaN,     Buy ,NaN,
0001067442,N-CSRS,04,"Lehman Brothers, Inc.(a)",100,NaN,12/20/2008,(384,NaN,     Buy ,NaN,
0001067442,N-CSRS,04,"Lehman Brothers, Inc.(a)",100,NaN,12/20/2008,"(1,855",NaN,     Buy ,NaN,
0001067442,N-CSRS,04,UBS Warburg LLC(a),100,NaN,12/20/2008,"(1,275",NaN,     Buy ,NaN,
0001067442,N-CSRS,04,Barclay s Bank PLC(a),100,NaN,12/20/2008,(462,NaN,     Buy ,,1.0
0000846799,N-Q,13,"Citigroup, Inc.","284,000","MBIA Global Funding, LLC",09/20/13,"(64,813)","(10,979)",     Buy ,NaN,
0000846799,N-Q,13,"Citigroup, Inc.","139,000","MBIA Global Funding, LLC",09/20/13,"(32,169)","(4,927)",     Sell ,,5.0
0000846799,N-Q,13,Goldman   Sachs & Co.,"241,000","MBIA Global Funding, LLC",09/20/13,"(55,884)","(8,433)",     Sell ,NaN,
0000846799,N-Q,13,JPMorgan   Chase & Co.,"480,000","MBIA Global Funding, LLC",09/20/13,"(119,671)","(8,429)",     Sell ,,NaN
0000846799,N-Q,13,"Citigroup, Inc.","284,000",MBIA Inc.,09/20/13,"(7,061)","8,682",     Sell ,NaN,
0000846799,N-Q,13,"Citigroup, Inc.","140,000",MBIA Inc.,09/20/13,"(3,660)","4,459",     Sell ,,5.0
0000846799,N-Q,13,JPMorgan   Chase & Co.,"959,000",MBIA Inc.,09/20/13,"(10,481)","15,954",     Sell ,NaN,
0000916622,N-CSR,12,Credit Suisse First Boston,"375,000",Gap Inc.,09/20/2016,"6,422","19,205",NaN,,NaN
0000916622,N-CSR,12,Credit Suisse First Boston,"870,000",Levi Strauss,09/20/2016,"22,770","19,345",NaN,,NaN
0000916622,N-CSR,12,Credit Suisse First Boston,"595,000",Avis Budget Rental LLC,12/20/2016,"18,271","40,162",NaN,,NaN
0000916622,N-CSR,12,Credit Suisse First Boston,"570,000",Darden Restaurants Inc.,12/20/2016,778,"5,939",NaN,,NaN
0000916622,N-CSR,12,Credit Suisse First Boston,"490,000",Domtar Inc.,12/20/2016,"(1,625","26,130",NaN,,NaN
0000916622,N-CSR,12,Credit Suisse First Boston,"6,027,000",Markit CDX North American High Yield Index,12/20/2016,"(137,159","549,964",NaN,,NaN
0000916622,N-CSR,12,Credit Suisse First Boston,"570,000",NRG Energy Inc.,12/20/2016,"8,969","16,031",NaN,,NaN
0000916622,N-CSR,12,Credit Suisse First Boston,"495,000",Southwest Airlines Co.,12/20/2016,"(6,206","25,741",NaN,,NaN
0000916622,N-CSR,12,Credit Suisse First Boston,"575,000",Vulcan Materials Inc.,12/20/2016,"(56,918","15,031",NaN,,NaN
0001244183,N-CSR,13, HCA ," $1,500 000", HCA , 9/20/13 ,, 3.00% ,NaN,,NaN
0001104129,N-CSRS,07,NaN," 2,000,000 USD       ",NaN, 6/20/2011       ," $3,262       ",NaN,NaN,,NaN
0001104129,N-CSRS,07,NaN," 2,000,000 USD      ",NaN, 6/20/2011      ," $(1,222)      ",NaN,NaN,,NaN
0001104129,N-CSRS,07,NaN," 1,000,000 USD       ",NaN, 6/20/2012       ," $(27,734)       ",NaN,NaN,,NaN
0000067813,N-CSR,15,BBP,"(100,000)  ","Anadarko Petroleum Corp., 1.00%, 06/20/17",06/20/2017,NaN,"(3,337)",NaN,,NaN
0000067813,N-CSR,15,GSI,"(500,000)  ","Canadian Natural Resources Ltd., 6.25%, 03/15/38",12/20/2015,NaN,1714,NaN,,NaN
0000067813,N-CSR,15,GSI,"(100,000)  ","Federative Republic of Brazil, 12.25%, 03/06/30",03/20/2024,NaN,"(10,370)  ",NaN,,NaN
0000067813,N-CSR,15,GSI,"(242,011)  ","Finmeccanica Finance S.A., 5.75%, 12/12/18",03/20/2018,NaN,16724,NaN,NaN,
0000067813,N-CSR,15,GSI,"(500,000)  ","Forest Oil Corp., 7.25%, 06/15/19",06/20/2017,NaN,"(13,125)  ",NaN,NaN,
0000067813,N-CSR,15,GSI,"(1,000,000)  ","Gazprom International BV, 5.63%, 07/22/13",03/20/2017,NaN,"(83,132)  ",NaN,NaN,
0000067813,N-CSR,15,GSI,"(300,000)  ","KB Home, 9.10%, 09/15/17",06/20/2019,NaN,24549,NaN,NaN,
0000067813,N-CSR,15,GSI,"(400,000)  ","Kingdom of Spain, 5.50%, 07/30/17",12/20/2018,NaN,"(22,519)  ",     Buy ,NaN,
0000067813,N-CSR,15,GSI,"(200,000)  ","NRG Energy Inc., 8.50%, 06/15/19",03/20/2017,NaN,"(14,306)  ",     Buy ,NaN,
0000067813,N-CSR,15,BBP,"(400,000)  ","Petrobas International Finance Co., 8.38%, 12/10/18",06/20/2018,NaN,"(18,434)  ",     Buy ,NaN,
0000067813,N-CSR,15,GSI,"(200,000)  ","Petrobas International Finance Co., 8.38%, 12/10/18",09/20/2019,NaN,"(10,922)  ",     Buy ,NaN,
0000067813,N-CSR,15,BBP,"(600,000)  ","Republic of Italy, 6.88%, 09/27/23",12/20/2018,NaN,"(46,024)  ",     Buy ,NaN,
0000067813,N-CSR,15,GSI,"(200,000)  ","Republic of Italy, 6.88%, 09/27/23",12/20/2018,NaN,"(13,026)  ",     Buy ,NaN,
0000067813,N-CSR,15,GSI,"(200,000)  ","Republic of Italy, 6.88%, 09/27/23",06/20/2019,NaN,"(1,360)  ",     Buy ,NaN,
0000067813,N-CSR,15,GSI,"(1,300,000)  ","Republic of Italy, 6.88%, 09/27/23",06/20/2019,NaN,9915,     Buy ,NaN,
0000067813,N-CSR,15,GSI,"(3,500,000)  ","Republic of Italy, 6.88%, 09/27/23",06/20/2019,NaN,9648,     Buy ,NaN,
0000067813,N-CSR,15,GSB,"(500,000)  ","Russian Federation, 7.50%, 03/31/30",12/20/2019,NaN,"(57,322)  ",     Buy ,NaN,
0000067813,N-CSR,15,BBP,"(300,000)  ","United Mexican States, 5.95%, 03/19/19",03/20/2019,NaN,(586)  ,     Buy ,NaN,
0000067813,N-CSR,15,GSI,"(1,600,000)  ","United Mexican States, 5.95%, 03/19/19",09/20/2017,NaN,"(25,181)  ",     Buy ,NaN,
0000067813,N-CSR,15,GSI,"(1,300,000)  ","United Mexican States, 5.95%, 03/19/19",03/20/2019,NaN,5532,NaN,,(0.100%)
0000067813,N-CSR,15,BBP,"(363,016)  ","Virgin Media Finance Plc, 4.88%, 02/15/22",03/20/2021,NaN,16623,NaN,,(1.000%)
0000067813,N-CSR,15,BBP,"(200,000)  ","Whirlpool Corp., 7.75%, 07/15/16",03/20/2019,NaN,288,NaN,,(1.000%)
0000005094,N-Q,12,Bank of America,1100,Royal Caribbean,03/20/17,"(6,878",NaN,NaN,,(1.000%)
0000005094,N-Q,12,Morgan Stanley,1100,Carnival Corp.,03/20/17,"(9,904",NaN,NaN,,(0.850%)
0000005094,N-Q,12,Deutsche Bank,2500,J.P. Morgan Chase N.A.,06/20/17,"(5,596",NaN,NaN,,(0.180%)
0000005094,N-Q,12,Bank of America,2500,Citigroup Inc.,06/20/17,"(2,692",NaN,NaN,,(0.100%)
0000005094,N-Q,12,Morgan Stanley,5000,CDX .NA. IG.18,06/20/17,8189,NaN,NaN,,(0.100%)
0001659326,N-CSR,16,NaN,250000, CDX.NA.HY.26-V1,06/20/21,NaN,10717,NaN,,(0.100%)
0001097519,N-Q,11,Barclays Capital ,"3,000,000","Textron, Inc.",03/20/15,NaN,"95,390",NaN,,(0.100%)
0001097519,N-Q,11,Barclays Capital ,"6,000,000","D.R.   Horton, Inc.",03/20/15,NaN,"261,866",NaN,,(0.100%)
0001097519,N-Q,11,Barclays Capital ,"9,705,000","Toll Brothers, Inc.      5.150% 05/15/15",12/20/15,NaN,"523,182",NaN,NaN,
0001097519,N-Q,11,Barclays Capital ,"5,500,000","The Home   Depot, Inc.    5.875% 12/16/36",12/20/15,NaN,"(92,838",Buy,NaN,
0001097519,N-Q,11,Barclays Capital ,"300,000","Macy s, Inc.      7.450% 07/15/17",12/20/15,NaN,"11,246",NaN,NaN,
0001097519,N-Q,11,BNP Paribas ,"4,115,000","Marriott   International, Inc.",12/20/15,NaN,"(19,650",NaN,NaN,
0001097519,N-Q,11,Credit Suisse First Boston ,"3,280,000","Textron, Inc.",03/20/15,NaN,"111,555",NaN,NaN,
0001097519,N-Q,11,Credit Suisse First Boston ,"8,050,000",Morgan Stanley,06/20/15,NaN,"692,955",NaN,NaN,
0001097519,N-Q,11,JPMorgan ,"5,800,000","D.R.   Horton, Inc.",03/20/15,NaN,"253,112",NaN,NaN,
0001097519,N-Q,11,JPMorgan ,"8,000,000","Macy s, Inc.      7.450% 07/15/17",12/20/15,NaN,"303,789",NaN,NaN,
0001097519,N-Q,11,Morgan Stanley ,"5,700,000","Limited   Brands, Inc.",03/20/15,NaN,"268,715",NaN,NaN,
0001097519,N-Q,11,Morgan Stanley ,"2,735,000","The Home   Depot, Inc.    5.875% 12/16/36",12/20/15,NaN,"(62,405",NaN,NaN,
0001097519,N-Q,11,Barclays   Capital,"300,000","D.R. Horton, Inc.",03/20/15,NaN,"13,093",NaN,NaN,
0001097519,N-Q,11,Barclays   Capital ,"150,000","Macy s, Inc. 7.450%   07/15/17",12/20/15,NaN,"5,623",NaN,,NaN
0001097519,N-Q,11,Barclays   Capital ,"200,000","The Home   Depot, Inc. 5.875% 12/16/36",12/20/15,NaN,"(3,376", Buy ,,NaN
0001097519,N-Q,11,Barclays   Capital ,"505,000","Toll Brothers, Inc.   5.150% 05/15/15",12/20/15,NaN,"27,212", Buy ,,NaN
0001097519,N-Q,11,JPMorgan,"300,000","D.R. Horton, Inc.",03/20/15,NaN,"13,092",NaN,,NaN
0001097519,N-Q,11,JPMorgan   ,"300,000","Macy s, Inc. 7.450%   07/15/17",12/20/15,NaN,"11,392",NaN,,NaN
0001097519,N-Q,11,Morgan   Stanley,"400,000","Limited   Brands, Inc.",03/20/15,NaN,"18,857",Buy,,NaN
0001097519,N-Q,11,Morgan   Stanley ,"195,000","The Home   Depot, Inc. 5.875% 12/16/36",12/20/15,NaN,"(4,449",Buy,,NaN
0001097519,N-Q,11, Barclays Capital  ," 3,000,000 "," Textron, Inc. ", 03/20/15 ,NaN," 95,390 ",Buy,,NaN
0001097519,N-Q,11, Barclays Capital  ," 6,000,000 "," D.R.   Horton, Inc. ", 03/20/15 ,NaN," 261,866 ",Buy,,NaN
0001097519,N-Q,11, Barclays Capital  ," 9,705,000 "," Toll Brothers, Inc.      5.150% 05/15/15 ", 12/20/15 ,NaN," 523,182 ",Buy,,NaN
0001097519,N-Q,11, Barclays Capital  ," 5,500,000 "," The Home   Depot, Inc.    5.875% 12/16/36 ", 12/20/15 ,NaN," (92,838 ",Buy," Agreement with Barclays Bank PLC, ",
0001097519,N-Q,11, Barclays Capital  ," 300,000 "," Macy s, Inc.      7.450% 07/15/17 ", 12/20/15 ,NaN," 11,246 ",NaN," Agreement with Goldman Sachs & Co., dated 3/07/06 to pay 0.35% times the notional amount. The Fund receives payment only upon a default event of CMBX.NA.A.1.",
0001097519,N-Q,11, BNP Paribas  ," 4,115,000 "," Marriott   International, Inc. ", 12/20/15 ,NaN," (19,650 ",NaN," Agreement with Goldman Sachs & Co.,dated 8/25/06, to pay 0.53% times the notionalamount. The Fund receives payment only upon adefault event of United Mexican States.",
0001097519,N-Q,11, Credit Suisse First Boston  ," 3,280,000 "," Textron, Inc. ", 03/20/15 ,NaN," 111,555 ",NaN," Agreement with Bear Stearns Bank PLC, dated 3/22/07 to pay 1.08% times the notional amount. The Fund receives payment only upon adefault event of Brunswick Corporation Notes.",
0001097519,N-Q,11, Credit Suisse First Boston  ," 8,050,000 ", Morgan Stanley , 06/20/15 ,NaN," 692,955 ",NaN," Agreement with Barclays Bank PLC, dated 5/05/07 to pay 0.85% times the notional amount. The Fund receives payment only upon a default event of Sarah Lee Corporation.",
0001097519,N-Q,11, JPMorgan  ," 5,800,000 "," D.R.   Horton, Inc. ", 03/20/15 ,NaN," 253,112 ",NaN," Agreement with Goldman Sachs & Co., dated 7/13/07 to pay 0.66% times the notional amount. The Fund receives payment only upon a default event of Washington Mutual, Inc.-Note.",
0001097519,N-Q,11, JPMorgan  ," 8,000,000 "," Macy s, Inc.      7.450% 07/15/17 ", 12/20/15 ,NaN," 303,789 ",NaN," Agreement with JP Morgan Chase, dated 5/23/07 to pay 1.20% times the notional amount. The Fund receives payments only upon a default event of LCDX.NA.8.",
0001097519,N-Q,11, Morgan Stanley  ," 5,700,000 "," Limited   Brands, Inc. ", 03/20/15 ,NaN," 268,715 ",Buy," Agreement with Bear Stearns, dated 8/21/07 to pay 0.65% times the notional amount. The Fund receives payments only upon a default event of Brunswick Corp. Note.",
0001097519,N-Q,11, Morgan Stanley  ," 2,735,000 "," The Home   Depot, Inc.    5.875% 12/16/36 ", 12/20/15 ,NaN," (62,405 ",Buy," Agreement with Credit Suisse Securities LLC, dated 8/31/07 to pay 1.05% times the notional amount. The Fund receives payments only upon a default event of Brunswick Corp. Note.",
0000769220,N-CSR,17,HSBC,"570,000",CDX.EM.265,12/20/21,NaN,"37,063",Buy," Agreement with Goldman Sachs & Co., dated 10/17/07 to pay 0.76% times the notional amount. The Fund receives payments only upon a default event of CMBX.NA.BBB.1.",
0000944684,N-CSR,09,Credit Suisse International,"USD    2,000,000",NaN,02/20/10,NaN,NaN,Buy,, 1.00% 
0000944684,N-CSR,09,Deutsche Bank AG,"USD    3,500,000",NaN,08/20/09,NaN,NaN,Buy,, 5.00% 
0000944684,N-CSR,09,Citigroup Global Markets Ltd.,5000000,NaN,09/20/13,NaN,NaN,Buy,, 1.00% 
0000944684,N-CSR,09,Goldman Sachs International,8000000,NaN,06/20/12,NaN,NaN,Buy,, 0.25% 
0000944684,N-CSR,09,Goldman Sachs International,2900000,NaN,12/20/12,NaN,NaN,Buy,, 1.00% 
0000944684,N-CSR,09,Goldman Sachs International,2600000,NaN,12/20/12,NaN,NaN,Buy,, 1.00% 
0000944684,N-CSR,09,Goldman Sachs International,5000000,NaN,12/20/13,NaN,NaN,Buy,, 1.00% 
0000944684,N-CSR,09,Goldman Sachs International,4000000,NaN,06/20/17,NaN,NaN,Buy,, 1.00% 
0000944684,N-CSR,09,Goldman Sachs International,4000000,NaN,06/20/17,NaN,NaN,Buy,, 1.00% 
0000944684,N-CSR,09,Goldman Sachs International,8000000,NaN,09/20/14,NaN,NaN,NaN,, 1.00% 
0000944684,N-CSR,09,Goldman Sachs International,5000000,NaN,09/20/17,NaN,NaN,NaN,, 1.00% 
0000851169,N-Q,07,NaN,"5,000,000",NaN,10/15/48,"35,180",NaN,NaN,, 5.00% 
0000851169,N-Q,07,NaN,"2,500,000",NaN,9/11/42,"220,022",NaN,NaN,, 1.00% 
0000851169,N-Q,07,NaN,"5,000,000",NaN,10/12/41,"(123,251",NaN,NaN,, 0.25% 
0000851169,N-Q,07,NaN,"5,000,000",NaN,8/12/41,"(110,151",NaN,NaN,, 1.00% 
0000851169,N-Q,07,NaN,"5,000,000",NaN,2/15/39,"120,566",NaN,NaN,, 1.00% 
0000851169,N-Q,07,NaN,"10,000,000",NaN,3/15/49,"(421,355",NaN,NaN,, 1.00% 
0000851169,N-Q,07,NaN,"2,000,000",NaN,5/25/46,"(675,024",NaN,NaN,, 1.00% 
0000932843,N-CSR,08,Hartford Financial Services Group Inc.,650000,Hartford Financial Services Group Inc.,"December 20, 2011","11,706",NaN,NaN,, 1.00% 
0000932843,N-CSR,08,"Motorola, Inc.",220000,"Motorola, Inc.","December 20, 2011","10,177",NaN,NaN,, 1.00% 
0000932843,N-CSR,08,"Motorola, Inc.",450000,"Motorola, Inc.","December 20, 2011","20,703",NaN,NaN,, 5.00% 
0000932843,N-CSR,08,Union Pacific Corp.,325000,Union Pacific Corp.,"December 20, 2011","4,115",NaN,Buy,, 1.00% 
0000932843,N-CSR,08,Chubb Corp.,650000,Chubb Corp.,"March 20, 2012","8,209",NaN,Buy,, 1.00% 
0000932843,N-CSR,08,Dell Inc.,330000,Dell Inc.,"March 20, 2012","3,626",NaN,Buy,, 1.00% 
0000932843,N-CSR,08,Covidien Ltd.,133000,Covidien Ltd.,"March 20, 2012",(366,NaN,Buy,, 1.00% 
0000932843,N-CSR,08,Covidien Ltd.,260000,Covidien Ltd.,"March 20, 2012",(713,NaN,Buy,, 1.00% 
0000932843,N-CSR,08,Tyco Electronics Ltd.,133000,Tyco Electronics Ltd.,"March 20, 2012","1,548",NaN,Buy,, 5.00% 
0000932843,N-CSR,08,Tyco Electronics Ltd.,260000,Tyco Electronics Ltd.,"March 20, 2012","3,019",NaN,Buy,, 1.00% 
0000932843,N-CSR,08,Tyco International Ltd.,133000,Tyco International Ltd.,"March 20, 2012","1,548",NaN,Buy,, 0.25% 
0000932843,N-CSR,08,Tyco International Ltd.,260000,Tyco International Ltd.,"March 20, 2012","3,019",NaN,Buy,, 4.75% 
0000932843,N-CSR,08,Yum Brands,255000,Yum Brands,"March 20, 2013","(3,651",NaN,Buy,, 4.23% 
0000932843,N-CSR,08,Arrow Electronics,280000,Arrow Electronics,"March 20, 2015",(731,NaN,Buy,, 4.90% 
0000932843,N-CSR,08,Sealed Air,75000,Sealed Air,"March 20, 2018",       ,NaN,Buy,, 4.30% 
0000932843,N-CSR,08,Sealed Air,105000,Sealed Air,"March 20, 2018",(221,NaN,NaN,, 1.00% 
0000932843,N-CSR,08,Sealed Air,155000,Sealed Air,"March 20, 2018",       ,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Barclays Bank PLC  ,"     $102,400,000 ",NaN,     1/17/12 ,NaN,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Barclays Bank PLC  ,"     4,500,000 ",NaN,     1/17/12 ,NaN,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Citibank NA  ,"     3,384,030 ",NaN,     1/31/12 ,NaN,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Citibank NA  ,"     3,384,030 ",NaN,     1/31/12 ,NaN,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Citibank NA  ,"     1,692,015 ",NaN,     1/31/12 ,NaN,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Citibank NA  ,"     12,723,955 ",NaN,     1/31/12 ,NaN,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Citibank NA  ,"     3,250,000 ",NaN,     1/17/12 ,NaN,NaN,NaN,, 0.25% 
0000031266,N-CSR,12,      Citibank NA  ,"     43,300,000 ",NaN,     1/17/12 ,NaN,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Citibank NA  ,"     11,200,000 ",NaN,     1/17/12 ,NaN,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Credit Suisse International  ,"     103,400,000 ",NaN,     1/25/12 ,NaN,NaN,NaN,, 1.00% 
0000031266,N-CSR,12,      Merrill Lynch International  ,"     64,000,000 ",NaN,     1/31/12 ,NaN,NaN,Buy,NaN,
0000878201,N-Q,15, Citibank N.A. ," $1,830,000 ", Commonwealth of Puerto Rico , 12/20/19 ," $1,925 ",NaN,Buy,NaN,
0000850025,N-CSRS,06,NaN," 2,000,000 ",NaN, 9/20/2008,,NaN,Buy,NaN,
0000850025,N-CSRS,06,NaN," 1,000,000 USD  ",NaN, 9/20/2008  ," (4,792)",NaN,Buy,NaN,
0000850025,N-CSRS,06,NaN," 2,000,000 USD  ",NaN, 3/20/2011  ," (10,879)",NaN,Buy,NaN,
0000850025,N-CSRS,06,NaN," 3,000,000 USD  ",NaN, 3/20/2010  ," 5,522",NaN,Buy,NaN,
0000850025,N-CSRS,06,NaN," 2,000,000 USD  ",NaN, 6/20/2010  ," 31,101",NaN,Buy,NaN,
0000850025,N-CSRS,06,NaN," 3,000,000 USD  ",NaN, 9/21/2009  ," 23,718",NaN,Buy,NaN,
0000850025,N-CSRS,06,NaN," 4,000,000 USD    ",NaN, 3/20/2012  ," 67,933",NaN,Buy,NaN,
0000850025,N-CSR,06,NaN," 1,000,000 USD  ",NaN, 9/20/2008  ," (4,792)",NaN,Buy,NaN,
0000850025,N-CSR,06,NaN," 2,000,000 USD  ",NaN, 3/20/2011  ," (10,879)",NaN,Buy,NaN,
0000850025,N-CSR,06,NaN," 3,000,000 USD  ",NaN, 3/20/2010  ," 5,522",NaN,Buy,NaN,
0000850025,N-CSR,06,NaN," 2,000,000 USD  ",NaN, 6/20/2010  ," 31,101",NaN,NaN,NaN,
0000850025,N-CSR,06,NaN," 3,000,000 USD  ",NaN, 9/21/2009  ," 23,718",NaN,NaN,NaN,
0000850025,N-CSR,06,NaN," 4,000,000 USD    ",NaN, 3/20/2012  ," 67,933",NaN,NaN,NaN,
0001331971,N-CSRS,12,Goldman Sachs ,26000000,NaN,Dec 2021 ,NaN,NaN,NaN,NaN,
0001331971,N-CSRS,12,Royal Bank ,56000000,NaN,Dec 2013 ,NaN,NaN,NaN,NaN,
0001331971,N-CSRS,12,Royal Bank ,56000000,NaN,Dec 2015 ,NaN,NaN,NaN,NaN,
0000946110,N-CSR,15, Societe Generale  ," 265,800  ", CDX North America High Yield Index, 12/20/19  ,NaN,NaN,NaN,NaN,
0000946110,N-CSR,15, CDX North America High Yield Index, 12/20/19  ,5.0, Societe Generale  ,NaN,NaN,NaN,NaN,
0000027825,N-CSR,10,NaN,"2,800,000",       Donnelley       (R.R.) & Sons CDS,6/20/14,NaN,5.00%,NaN,NaN,
0000027825,N-CSR,10,NaN,"3,875,000",       Penney (J.C.) 5       yr CDS,3/20/15,NaN,1.00%,NaN,NaN,
0000027825,N-CSR,10,NaN,"2,715,000",       Sunoco 5 yr       CDS,3/20/15,NaN,1.00%,NaN,NaN,
0000027825,N-CSR,10,NaN,"2,335,000",       MetLife 5 yr       CDS,9/20/14,NaN,5.00%,NaN,NaN,
0000027825,N-CSR,10,NaN,"3,875,000",       Macy s 5 yr       CDS,3/20/15,NaN,1.00%,5.0,NaN,
0000027825,N-CSR,10,NaN,"2,645,000",       MetLife 5 yr       CDS,12/20/14,NaN,1.00%,5.0,NaN,
0000027825,N-CSR,10,NaN,"4,530,000",       UnitedHealth       Group 5 yr CDS,12/20/14,NaN,1.00%,NaN,NaN,
0000027825,N-CSR,10,NaN,"2,715,000",       Valero Energy 5       yr CDS,3/20/15,NaN,1.00%,NaN,NaN,
0001352280,N-CSRS,13,JPMorgan,"17,320,000","HomeDepot, Inc.","December 20,2017","(112,435","440,675",Sell,NaN,
0001352280,N-CSRS,13,Barclays,"4,770,000","LimitedBrands, Inc.","December 20,2017","(9,446","(240,926",NaN,NaN,
0001352280,N-CSRS,13,Barclays,"10,095,000","MarriottInternational,Inc.","December 20,2017","(137,037","(13,883", Sell ,NaN,
0001352280,N-CSRS,13,Citibank,"1,055,000","MarriottInternational,Inc.","December 20,2017","(10,928","1,942", Sell ,NaN,
0001352280,N-CSRS,13,Morgan Stanley,"11,600,000","Toll Brothers, Inc.","December 20,2017","22,645","(168,491",NaN,NaN,
0001352280,N-CSRS,13,Morgan Stanley,"16,305,000","Toll Brothers, Inc.","December 20,2017","(1,343","(270,005",NaN,NaN,
0001352280,N-CSRS,13,Barclays,"5,495,000",H.J. HeinzCompany,"March 20,2018","(35,597","(303,139",Sell,NaN,
0001352280,N-CSRS,13,Citibank,"3,075,000",H.J. HeinzCompany,"March 20,2018","(13,159","(162,876",Sell,NaN,
0001352280,N-CSRS,13,Goldman Sachs International,"13,735,000","Home Depot,Inc.","March 20,2018","(35,852","408,315",NaN,NaN,
0001352280,N-CSRS,13,Barclays,"2,455,000",Telecom ItaliaSPA,"March 20,2018","(3,952","(294,265",NaN,NaN,
0001352280,N-CSRS,13,Morgan Stanley,"2,565,000","Barclays Bank, PLC","June 20,2017","(126,258","(152,819",NaN,NaN,
0001352280,N-CSRS,13,Morgan Stanley,"4,270,000","Barclays Bank, PLC","September 20,2017","(149,304","(208,999",BUY,NaN,
0001352280,N-CSRS,13,Morgan Stanley,"7,130,000","D.R. Horton, Inc.","September 20,2017","17,261","(152,372",BUY,NaN,
0001352280,N-CSRS,13,Citibank,"6,395,000","Goldman SachsGroup, Inc.","September 20,2017","(330,660","(396,342",BUY,NaN,
0001352280,N-CSRS,13,Morgan Stanley,"5,370,000","Home Depot, Inc.","September 20,2017","(56,357","112,116",SELL,NaN,
0001352280,N-CSRS,13,Goldman Sachs International,"8,645,000","Limited Brands, Inc.","September 20,2017","(67,472","(418,884",SELL,NaN,
0001352280,N-CSRS,13,Citibank,"1,600,000","Textron, Inc.","September 20,2017","(22,808","(31,377",SELL,NaN,
0001352280,N-CSRS,13,Goldman Sachs International,"10,425,000","Textron, Inc.","September 20,2017","(161,903","(217,735",BUY,,NaN
0001352280,N-CSRS,13,Goldman Sachs International,"7,490,000","Toll Brothers, Inc.","September 20,2017","(63,455","(156,301",BUY,,NaN
0001352280,N-CSRS,13,Goldman Sachs International,"25,465,000",Bank ofAmerica Corp.,"December 20,2017","(378,439","(596,398",SELL,,NaN
0001352280,N-CSRS,13,JPMorgan,"8,980,000","Barclays Bank, PLC","December 20,2017","(130,858","(289,005",SELL,,NaN
0001352280,N-CSRS,13,Goldman Sachs International,"34,655,000",CDX NorthAmerica HighYield 19,"December 20,2017","(1,407,334","(114,210",NaN,NaN,
0001352280,N-CSRS,13,JPMorgan,"54,315,000",CDX NorthAmerica HighYield 19,"December 20,2017","(3,437,102","(1,410,381",NaN,NaN,
0001352280,N-CSRS,13,Citibank,"24,085,000",CDX NorthAmericaInvestmentGrade 19,"December 20,2017","(73,291","123,818",NaN,NaN,
0001352280,N-CSRS,13,JPMorgan,"53,030,000",CDX NorthAmericaInvestmentGrade 19,"December 20,2017","(187,517","246,475",NaN,NaN,
0001352280,N-CSRS,13,Goldman Sachs International,"9,165,000","D.R. Horton, Inc.","December 20,2017","(44,862","(307,159",NaN,,NaN
0001352280,N-CSRS,13,JPMorgan,"9,930,000","D.R. Horton, Inc.","December 20,2017","(69,777","(353,968",NaN,,NaN
0001352280,N-CSRS,13,Barclays,"9,645,000","Goldman SachsGroup, Inc.","December 20,2017","(272,899","(397,066",NaN,,NaN
0001352280,N-CSRS,13,Goldman Sachs International,"13,390,000",H.J. Heinz Company,"December 20,2017","834,063","289,119",NaN,NaN,
